b_gap,plate_mm,wheel_od_mm,eps,f_Hz,rpm,eta_pct,P_total_W,m_total_kg,cost_usd,P_per_usd,P_per_kg,E_spin_J,magnet,magnet_kg,pareto
0.8,0.5,280,0.95,12.542928917908467,376.28786753725404,0.27230104679844425,1465.0140976117095,18.612571368384682,466.0087939336445,3.143747750434758,78.71099960428803,135.37312801400725,SmCo Sm2Co17,0.82,0
0.8,0.5,360,0.6,12.542928917908467,376.28786753725404,0.08496897903198503,2637.0253757010764,32.3313724779678,786.9200611251861,3.351071482318671,81.56243220104795,388.14850940278654,SmCo Sm2Co17,1.47,0
0.8,0.5,360,0.75,12.542928917908467,376.28786753725404,0.1204959847618377,2637.0253757010764,32.3313724779678,786.9200611251861,3.351071482318671,81.56243220104795,388.14850940278654,SmCo Sm2Co17,1.47,0
0.8,0.5,360,0.85,12.542928917908467,376.28786753725404,0.16706431133312835,2637.0253757010764,32.3313724779678,786.9200611251861,3.351071482318671,81.56243220104795,388.14850940278654,SmCo Sm2Co17,1.47,0
0.8,0.5,360,0.95,12.542928917908467,376.28786753725404,0.27230104679844425,2637.0253757010764,32.3313724779678,786.9200611251861,3.351071482318671,81.56243220104795,388.14850940278654,SmCo Sm2Co17,1.47,0
0.8,0.5,440,0.6,12.542928917908467,376.28786753725404,0.08496897903198503,4102.039473312786,49.4773738649467,1188.5591451146133,3.451270801435148,82.90738074558487,886.7493368553585,SmCo Sm2Co17,2.28,0
0.8,0.5,440,0.75,12.542928917908467,376.28786753725404,0.1204959847618377,4102.039473312786,49.4773738649467,1188.5591451146133,3.451270801435148,82.90738074558487,886.7493368553585,SmCo Sm2Co17,2.28,0
0.8,0.5,440,0.85,12.542928917908467,376.28786753725404,0.16706431133312835,4102.039473312786,49.4773738649467,1188.5591451146133,3.451270801435148,82.90738074558487,886.7493368553585,SmCo Sm2Co17,2.28,0
0.8,0.5,440,0.95,12.542928917908467,376.28786753725404,0.27230104679844425,4102.039473312786,49.4773738649467,1188.5591451146133,3.451270801435148,82.90738074558487,886.7493368553585,SmCo Sm2Co17,2.28,0
0.8,1.0,200,0.6,3.862423845686283,115.8727153705885,0.08496897903198503,180.4524420704632,8.320970536197342,224.82534353998824,0.8026338989597376,21.686465693571538,2.9414342344877773,SmCo Sm2Co17,0.33,0
0.8,1.0,200,0.75,3.862423845686283,115.8727153705885,0.1204959847618377,180.4524420704632,8.320970536197342,224.82534353998824,0.8026338989597376,21.686465693571538,2.9414342344877773,SmCo Sm2Co17,0.33,0
0.8,1.0,200,0.85,3.862423845686283,115.8727153705885,0.16706431133312835,180.4524420704632,8.320970536197342,224.82534353998824,0.8026338989597376,21.686465693571538,2.9414342344877773,SmCo Sm2Co17,0.33,0
0.8,1.0,200,0.95,3.862423845686283,115.8727153705885,0.27230104679844425,180.4524420704632,8.320970536197342,224.82534353998824,0.8026338989597376,21.686465693571538,2.9414342344877773,SmCo Sm2Co17,0.33,0
0.8,1.0,280,0.6,3.862423845686283,115.8727153705885,0.08496897903198503,451.13110517615803,18.612571368384682,466.0087939336445,0.9680742317502169,24.2379785279131,12.836729841351637,SmCo Sm2Co17,0.82,0
0.8,1.0,280,0.75,3.862423845686283,115.8727153705885,0.1204959847618377,451.13110517615803,18.612571368384682,466.0087939336445,0.9680742317502169,24.2379785279131,12.836729841351637,SmCo Sm2Co17,0.82,0
0.8,1.0,280,0.85,3.862423845686283,115.8727153705885,0.16706431133312835,451.13110517615803,18.612571368384682,466.0087939336445,0.9680742317502169,24.2379785279131,12.836729841351637,SmCo Sm2Co17,0.82,0
0.8,1.0,280,0.95,3.862423845686283,115.8727153705885,0.27230104679844425,451.13110517615803,18.612571368384682,466.0087939336445,0.9680742317502169,24.2379785279131,12.836729841351637,SmCo Sm2Co17,0.82,0
0.8,1.0,360,0.6,3.862423845686283,115.8727153705885,0.08496897903198503,812.035989317084,32.3313724779678,786.9200611251861,1.0319167466082713,25.116038295944463,36.80610492365482,SmCo Sm2Co17,1.47,0
0.8,1.0,360,0.75,3.862423845686283,115.8727153705885,0.1204959847618377,812.035989317084,32.3313724779678,786.9200611251861,1.0319167466082713,25.116038295944463,36.80610492365482,SmCo Sm2Co17,1.47,0
0.8,1.0,360,0.85,3.862423845686283,115.8727153705885,0.16706431133312835,812.035989317084,32.3313724779678,786.9200611251861,1.0319167466082713,25.116038295944463,36.80610492365482,SmCo Sm2Co17,1.47,0
0.8,1.0,360,0.95,3.862423845686283,115.8727153705885,0.27230104679844425,812.035989317084,32.3313724779678,786.9200611251861,1.0319167466082713,25.116038295944463,36.80610492365482,SmCo Sm2Co17,1.47,0
0.8,1.0,440,0.6,3.862423845686283,115.8727153705885,0.08496897903198503,1263.167094493242,49.4773738649467,1188.5591451146133,1.0627717599795459,25.5301968520233,84.08582885838425,SmCo Sm2Co17,2.28,0
0.8,1.0,440,0.75,3.862423845686283,115.8727153705885,0.1204959847618377,1263.167094493242,49.4773738649467,1188.5591451146133,1.0627717599795459,25.5301968520233,84.08582885838425,SmCo Sm2Co17,2.28,0
0.8,1.0,440,0.85,3.862423845686283,115.8727153705885,0.16706431133312835,1263.167094493242,49.4773738649467,1188.5591451146133,1.0627717599795459,25.5301968520233,84.08582885838425,SmCo Sm2Co17,2.28,0
